secID,publishDate,endDate,tRevenue,revenue,COGS,operateProfit,TProfit,NIncome,NIncomeAttrP,basicEPS,sellExp,adminExp
600516.XSHG,2022-04-23,2021-12-31,4651772746.11,4651772746.11,3093100911.91,1349095225.06,1330672939.88,1115576682.69,1084595183.21,0.29,133539805.51,576967015.64
600519.XSHG,2025-04-03,2024-12-31,174144069958.25,170899152276.34,13789482367.98,119688579453.23,119638578194.46,89334728025.9,86228146421.62,68.64,5639300059.49,9534025533.25
600519.XSHG,2025-04-03,2023-12-31,150560330316.45,147693604994.14,11867273851.78,103708655208.38,103662553689.81,77521476277.8,74734071550.75,59.49,4648613585.82,9886761125.32
600519.XSHG,2024-04-03,2023-12-31,150560330316.45,147693604994.14,11867273851.78,103708655208.38,103662553689.81,77521476277.8,74734071550.75,59.49,4648613585.82,9886761125.32
600519.XSHG,2024-04-03,2022-12-31,127553959355.97,124099843771.99,10093468616.63,87879521782.39,87701489748.18,65376039957.88,62717467870.12,49.93,3297724190.94,9147376754.03
600519.XSHG,2023-03-31,2022-12-31,127553959355.97,124099843771.99,10093468616.63,87879521782.39,87701489748.18,65375136766.75,62716443738.27,49.93,3297724190.94,9147376754.03
600519.XSHG,2023-03-31,2021-12-31,109464278563.89,106190154843.76,8983377809.96,74750880777.52,74528031894.76,55720529956.46,52460144378.16,41.76,2737369434.78,8512197278.62
600519.XSHG,2022-03-31,2021-12-31,109464278563.89,106190154843.76,8983377809.96,74750880777.52,74528031894.76,55720529956.46,52460144378.16,41.76,2737369434.78,8512197278.62
600547.XSHG,2025-03-28,2024-12-31,82517993538.3,82517993538.3,68902025733.03,5744338799.06,5682195779.73,4439134082.28,2951551189.32,0.57,184583367.35,3625479570.68
600547.XSHG,2025-03-28,2023-12-31,59275274514.67,59275274514.67,49436660022.73,3621424387.57,3563084350.21,2890632384.87,2327750542.04,0.42,147179423.37,2993397469.12
600547.XSHG,2024-03-29,2023-12-31,59275274514.67,59275274514.67,49436660022.73,3621424387.57,3563084350.21,2890632384.87,2327750542.04,0.42,147179423.37,2993397469.12
600547.XSHG,2024-03-29,2022-12-31,50305754258.45,50305754258.45,43212019499.58,2102065529.69,2006375741.12,1425763257.82,1247651976.43,0.2,176421416.46,2715290854.11
600547.XSHG,2023-03-30,2022-12-31,50305754258.45,50305754258.45,43212019499.58,2102065529.69,2006375741.12,1423431829.4,1245858630.24,0.2,176421416.46,2715290854.11
600547.XSHG,2023-03-30,2021-12-31,33934960452.94,33934960452.94,30350808011.18,68479136.18,22461370.5,-195411381.3,-193687290.91,-0.09,361149150.09,3275690875.68
600547.XSHG,2022-03-29,2021-12-31,33934960452.94,33934960452.94,30350808011.18,68479136.18,22461370.5,-195411381.3,-193687290.91,-0.09,361149150.09,3275690875.68
600566.XSHG,2025-04-26,2024-12-31,8016894756.63,8016894756.63,1663540786.59,2862889616.44,2978246258.99,2536706331.49,2531554060.02,2.76,2954132882.49,877436442.18
600566.XSHG,2025-04-26,2023-12-31,9654537192.67,9654537192.67,1783993372.03,3258135771.8,3297089590.2,2827062991.25,2822781164.62,3.08,4006536051.96,837179232.63
600566.XSHG,2024-04-10,2023-12-31,9654537192.67,9654537192.67,1783993372.03,3258135771.8,3297089590.2,2827062991.25,2822781164.62,3.08,4006536051.96,837179232.63
600566.XSHG,2024-04-10,2022-12-31,8996366979.29,8996366979.29,1537411349.71,2423497670.81,2507920917.89,2171718817.79,2170749923.87,2.44,4112727520.59,917543090.82
600566.XSHG,2023-04-10,2022-12-31,8996366979.29,8996366979.29,1537411349.71,2423497670.81,2507920917.89,2171723527.9,2170754633.98,2.44,4112727520.59,917543090.82
600566.XSHG,2023-04-10,2021-12-31,7630510000.18,7630510000.18,1276564038.73,1932826412.94,1950435381.98,1717216473.91,1719175931.11,1.94,3713848019.87,840337936.14
600566.XSHG,2022-04-16,2021-12-31,7630510000.18,7630510000.18,1276564038.73,1932826412.94,1950435381.98,1717216473.91,1719175931.11,1.94,3713848019.87,840337936.14
600567.XSHG,2025-04-30,2024-12-31,29229256803.76,29229256803.76,27080802354.48,-489789697.18,-422759887.78,-494227818.25,-450645516.19,-0.1,359722723.77,2147611870.26
600567.XSHG,2025-04-30,2023-12-31,29333336987.7,29333336987.7,26438415513.99,190884824.06,194554041.92,101549537.2,156227177.89,0.04,382297937.08,2254438019.24
600567.XSHG,2024-04-24,2023-12-31,29333336987.7,29333336987.7,26438415513.99,190884824.06,194554041.92,101549537.2,156227177.89,0.04,382297937.08,2254438019.24
600567.XSHG,2024-04-24,2022-12-31,34014116243.77,34014116243.77,31554415725.77,-2174505236.94,-2272362213.81,-2353281631.79,-2256448709.33,-0.52,393439207.07,2422327170.3
600567.XSHG,2023-04-29,2022-12-31,34014116243.77,34014116243.77,31554415725.77,-2174505236.94,-2272362213.81,-2353281631.79,-2256448709.33,-0.52,393439207.07,2422327170.3
600567.XSHG,2023-04-29,2021-12-31,33032809011.07,33032809011.07,29005954781.32,1653306795.38,1650373568.44,1553564789.16,1515670557.23,0.34,352131159.2,2232505730.43
600567.XSHG,2022-04-16,2021-12-31,33032809011.07,33032809011.07,29005954781.32,1653306795.38,1650373568.44,1553564789.16,1515670557.23,0.34,352131159.2,2232505730.43
600570.XSHG,2025-03-29,2024-12-31,6581075306.06,6581075306.06,1841317277.99,1062217201.46,1062649068.71,1040404420.55,1043264189.37,0.55,543156143.68,3363025486.11
600570.XSHG,2025-03-29,2023-12-31,7281202979.92,7281202979.92,1831647828.58,1451938792.07,1452602692.45,1443210558.83,1424319349.61,0.75,590392750.62,3614396631.81
600570.XSHG,2024-03-25,2023-12-31,7281202979.92,7281202979.92,1831647828.58,1451938792.07,1452602692.45,1443210558.83,1424319349.61,0.75,590392750.62,3614396631.81
600570.XSHG,2024-03-25,2022-12-31,6502387143.49,6502387143.49,1718949583.55,1123971563.13,1124576138.61,1120161396.74,1091402948.96,0.57,617092825.41,3216507194.37
600570.XSHG,2023-06-28,2022-12-31,6502387143.49,6502387143.49,1718949583.55,1123971563.13,1124576138.61,1119819797.15,1091088379.58,0.57,617092825.41,3216507194.37
600570.XSHG,2023-04-01,2022-12-31,6502387143.49,6502387143.49,1718949583.55,1123971563.13,1124576138.61,1119819797.15,1091088379.58,0.57,617092825.41,3216507194.37
600570.XSHG,2023-06-28,2021-12-31,5496578624.88,5496578624.88,1484602486.66,1510550063.51,1509722615.63,1490128685.0,1463538930.14,0.77,557934967.43,2820749833.64
600570.XSHG,2023-04-01,2021-12-31,5496578624.88,5496578624.88,1484602486.66,1510550063.51,1509722615.63,1490128685.0,1463538930.14,0.77,557934967.43,2820749833.64
600570.XSHG,2022-03-31,2021-12-31,5496578624.88,5496578624.88,1484602486.66,1510550063.51,1509722615.63,1490128685.0,1463538930.14,1.01,557934967.43,2820749833.64
600583.XSHG,2025-03-18,2024-12-31,29954415900.0,29954415900.0,26274802200.0,2636584700.0,2677656400.0,2186293300.0,2161396600.0,0.49,34438400.0,1587934500.0
600583.XSHG,2025-03-18,2023-12-31,30752037500.0,30752037500.0,27446261900.0,1903167600.0,1911937200.0,1630338600.0,1620506300.0,0.37,20626500.0,1508908200.0
600583.XSHG,2024-03-19,2023-12-31,30752037500.0,30752037500.0,27446261900.0,1903167600.0,1911937200.0,1630338600.0,1620506300.0,0.37,20626500.0,1508908200.0
600583.XSHG,2024-03-19,2022-12-31,29358368300.0,29358368300.0,26719271000.0,1712945600.0,1762384400.0,1451168700.0,1458888000.0,0.33,17993200.0,1364034900.0
600583.XSHG,2023-03-21,2022-12-31,29358368300.0,29358368300.0,26719271000.0,1712945600.0,1762384400.0,1449689800.0,1457409100.0,0.33,17993200.0,1364034900.0
600583.XSHG,2023-03-21,2021-12-31,19795481200.0,19795481200.0,17707065700.0,560182200.0,572507600.0,371992900.0,369798900.0,0.08,22200200.0,1168612700.0
600583.XSHG,2022-03-22,2021-12-31,19795481200.0,19795481200.0,17707065700.0,560182200.0,572507600.0,371992900.0,369798900.0,0.08,22200200.0,1168612700.0
600584.XSHG,2025-04-21,2024-12-31,35961679888.59,35961679888.59,31266104037.4,1651198269.05,1648906851.98,1612030058.42,1609575410.92,0.9,252364139.82,2644128843.53
600584.XSHG,2025-04-21,2023-12-31,29660960881.35,29660960881.35,25611514623.02,1519910239.82,1522240843.74,1470244724.6,1470705571.95,0.82,205662618.66,2191276654.67
600584.XSHG,2024-04-19,2023-12-31,29660960881.35,29660960881.35,25611514623.02,1519910239.82,1522240843.74,1470244724.6,1470705571.95,0.82,205662618.66,2191276654.67
600584.XSHG,2024-04-19,2022-12-31,33762028449.0,33762028449.0,28010201272.99,3245659066.32,3291299137.87,3230988205.53,3230988205.53,1.82,184090552.59,2213144727.64
600584.XSHG,2023-03-31,2022-12-31,33762028449.0,33762028449.0,28010201272.99,3245659066.32,3291299137.87,3230988205.53,3230988205.53,1.82,184090552.59,2213144727.64
600584.XSHG,2023-03-31,2021-12-31,30502417851.52,30502417851.52,24887265046.41,3170153184.45,3170535543.19,2960259419.44,2958712532.84,1.72,194630000.4,2227398894.3
600584.XSHG,2022-03-31,2021-12-31,30502417851.52,30502417851.52,24887265046.41,3170153184.45,3170535543.19,2960259419.44,2958712532.84,1.72,194630000.4,2227398894.3
600585.XSHG,2025-03-25,2024-12-31,91029615303.0,91029615303.0,71272048885.0,9713107404.0,10029188696.0,7663200170.0,7696117949.0,1.46,3415436903.0,7202981916.0
600585.XSHG,2025-03-25,2023-12-31,141157206613.0,141157206613.0,117745645658.0,13131307449.0,13594052309.0,10744517436.0,10427551650.0,1.97,3425519390.0,7569490136.0
600585.XSHG,2024-03-20,2023-12-31,140999428017.0,140999428017.0,117636621441.0,13137765626.0,13600465945.0,10749185311.0,10430137630.0,1.97,3423655850.0,7511069182.0
600585.XSHG,2024-03-20,2022-12-31,132021553710.0,132021553710.0,103897170309.0,19473671918.0,20014665114.0,16139906496.0,15660749869.0,2.96,3327493902.0,7572647347.0
600585.XSHG,2023-03-28,2022-12-31,132021553710.0,132021553710.0,103897170309.0,19473671918.0,20014665114.0,16139906496.0,15660749869.0,2.96,3327493902.0,7572647347.0
600585.XSHG,2023-03-28,2021-12-31,167959692761.0,167959692761.0,118184877284.0,43106262600.0,44113681749.0,34164255612.0,33267557457.0,6.28,3408475338.0,6407228564.0
600585.XSHG,2022-03-26,2021-12-31,167952663813.0,167952663813.0,118181223177.0,43109188540.0,44116197078.0,34165836022.0,33267069391.0,6.28,3408428554.0,6400546122.0
600588.XSHG,2025-03-29,2024-12-31,9152729443.0,9152729443.0,4801824347.0,-2068338050.0,-2076249413.0,-2069832998.0,-2061309357.0,-0.62,2621738984.0,3342411476.0
600588.XSHG,2025-03-29,2023-12-31,9796071603.0,9796071603.0,4826428445.0,-900135482.0,-910002991.0,-933238693.0,-967166088.0,-0.29,2742894298.0,3214768272.0
600588.XSHG,2024-03-30,2023-12-31,9796071603.0,9796071603.0,4826428445.0,-900135482.0,-910002991.0,-933238693.0,-967166088.0,-0.29,2742894298.0,3214768272.0
600588.XSHG,2024-03-30,2022-12-31,9261744112.0,9261744112.0,4040544028.0,251157659.0,246806945.0,224797081.0,219171878.0,0.06,2235437310.0,2871550186.0
600588.XSHG,2023-03-25,2022-12-31,9261744112.0,9261744112.0,4040544028.0,251157659.0,246806945.0,224797081.0,219171878.0,0.06,2235437310.0,2871550186.0
600588.XSHG,2023-03-25,2021-12-31,8931797941.0,8931797941.0,3461198590.0,778742094.0,774021217.0,682370747.0,707762887.0,0.22,2027499703.0,2775155144.0
600588.XSHG,2022-03-19,2021-12-31,8931797941.0,8931797941.0,3461198590.0,778742094.0,774021217.0,682370747.0,707762887.0,0.22,2027499703.0,2775155144.0
600600.XSHG,2025-03-31,2024-12-31,32137830111.0,32137830111.0,19209915823.0,5843118847.0,5881493000.0,4491776686.0,4344983858.0,3.191,4602519864.0,1509345456.0
600600.XSHG,2025-03-31,2023-12-31,33936522741.0,33936522741.0,20816889655.0,5736825881.0,5746407302.0,4348198924.0,4267851406.0,3.139,4708402798.0,1619700048.0
600600.XSHG,2024-03-27,2023-12-31,33936522741.0,33936522741.0,20816889655.0,5736825881.0,5746407302.0,4348198924.0,4267851406.0,3.139,4708402798.0,1619700048.0
600600.XSHG,2024-03-27,2022-12-31,32171565624.0,32171565624.0,20317934822.0,5000925067.0,5006141286.0,3804721478.0,3710628593.0,2.736,4199502747.0,1536322903.0
600600.XSHG,2023-03-23,2022-12-31,32171565624.0,32171565624.0,20317934822.0,5000925067.0,5006141286.0,3804721478.0,3710628593.0,2.736,4199502747.0,1536322903.0
600600.XSHG,2023-03-23,2021-12-31,30166805377.0,30166805377.0,19091130744.0,4454954742.0,4478975465.0,3256243870.0,3155455810.0,2.328,4096874125.0,1723435491.0
600600.XSHG,2022-03-29,2021-12-31,30166805377.0,30166805377.0,19091130744.0,4454954742.0,4478975465.0,3256243870.0,3155455810.0,2.328,4096874125.0,1723435491.0
600637.XSHG,2025-06-28,2024-12-31,7697919104.81,7697919104.81,5537952702.52,952077839.93,935459548.92,679833258.62,668712124.82,0.1989,716524201.71,1085956597.25
600637.XSHG,2025-04-19,2024-12-31,7697919104.81,7697919104.81,5537952702.52,952077839.93,935459548.92,679833258.62,668712124.82,0.1989,716524201.71,1085956597.25
600637.XSHG,2025-06-28,2023-12-31,7973350186.01,7973350186.01,5415270517.64,951033918.23,941497163.73,623873917.17,601868659.87,0.179,727535866.73,1094824469.61
600637.XSHG,2025-04-19,2023-12-31,7973350186.01,7973350186.01,5415270517.64,951033918.23,941497163.73,623873917.17,601868659.87,0.179,727535866.73,1094824469.61
600637.XSHG,2024-04-20,2023-12-31,7973350186.01,7973350186.01,5415270517.64,951033918.23,941497163.73,623873917.17,601868659.87,0.179,727535866.73,1094824469.61
600637.XSHG,2024-04-20,2022-12-31,6704530269.7,6704530269.7,4718282763.19,249052263.03,248964801.11,138392488.13,174057756.13,0.0518,687492927.78,1245186881.57
600637.XSHG,2023-04-29,2022-12-31,6704530269.7,6704530269.7,4718282763.19,249052263.03,248964801.11,140017397.81,175151011.39,0.0521,687492927.78,1245186881.57
600637.XSHG,2023-04-29,2021-12-31,9069176152.6,9069176152.6,6527360746.96,2215093048.2,2304442069.46,1944097614.78,1860313313.21,0.5501,831437722.52,1336221344.27
600637.XSHG,2022-04-30,2021-12-31,9069176152.6,9069176152.6,6527360746.96,2215093048.2,2304442069.46,1944097614.78,1860313313.21,0.5501,831437722.52,1336221344.27
600660.XSHG,2025-03-19,2024-12-31,39251657267.0,39251657267.0,25030877441.0,9075050320.0,8990819590.0,7504038370.0,7497976123.0,2.87,1180260909.0,4566041066.0
600660.XSHG,2025-03-19,2023-12-31,33160996641.0,33160996641.0,21424326140.0,6791285122.0,6716021914.0,5629108273.0,5629256054.0,2.16,1538783486.0,3889079455.0
600660.XSHG,2024-03-16,2023-12-31,33160996641.0,33160996641.0,21424326140.0,6791285122.0,6716021914.0,5629108273.0,5629256054.0,2.16,1538783486.0,3889079455.0
600660.XSHG,2024-03-16,2022-12-31,28098754166.0,28098754166.0,18535445134.0,5661372785.0,5579105687.0,4752795645.0,4755595541.0,1.82,1350721298.0,3391524848.0
600660.XSHG,2023-03-17,2022-12-31,28098754166.0,28098754166.0,18535445134.0,5661372785.0,5579105687.0,4752795645.0,4755595541.0,1.82,1350721298.0,3391524848.0
600660.XSHG,2023-03-17,2021-12-31,23603063361.0,23603063361.0,15129053236.0,3762029924.0,3818842094.0,3142980793.0,3146167091.0,1.23,1150992397.0,2941382046.0
600660.XSHG,2022-03-18,2021-12-31,23603063361.0,23603063361.0,15129053236.0,3762029924.0,3818842094.0,3142980793.0,3146167091.0,1.23,1150992397.0,2941382046.0
600674.XSHG,2025-04-12,2024-12-31,1608982365.83,1608982365.83,785550008.9,4700788965.47,4701839108.08,4630183835.79,4507725742.38,0.9294,19151718.93,236766849.34
600674.XSHG,2025-04-12,2023-12-31,1482358644.4,1482358644.4,794915780.78,4543344315.11,4564912880.84,4507408395.75,4400136762.78,0.9864,20742212.99,247758758.89
600674.XSHG,2024-04-12,2023-12-31,1482358644.4,1482358644.4,794915780.78,4543344315.11,4564912880.84,4507408395.75,4400136762.78,0.9864,20742212.99,247758758.89
600674.XSHG,2024-04-12,2022-12-31,1420414976.88,1420414976.88,873469466.45,3597096185.77,3614302991.73,3572311798.95,3515265709.37,0.7957,17841138.13,226045277.98
600674.XSHG,2023-04-21,2022-12-31,1420414976.88,1420414976.88,873469466.45,3597096185.77,3614302991.73,3572311798.95,3515265709.37,0.7957,17841138.13,226045277.98
600674.XSHG,2023-04-21,2021-12-31,1263333300.61,1263333300.61,733876738.29,3182198903.38,3180103980.29,3135899135.12,3087390563.92,0.7009,22314833.51,234890176.62
600674.XSHG,2022-04-21,2021-12-31,1263333300.61,1263333300.61,733876738.29,3182198903.38,3180103980.29,3135899135.12,3087390563.92,0.7009,22314833.51,234890176.62
600690.XSHG,2025-03-28,2024-12-31,285981225203.93,285981225203.93,206487065182.92,22911716060.03,22732792428.45,19575612501.68,18741120122.93,2.02,33585903561.6,22850348268.82
600690.XSHG,2025-03-28,2023-12-31,274204520847.97,274204520847.97,198838470796.47,20380991449.18,20211643792.71,17088480573.96,16596615045.87,1.79,32726735817.73,22254640725.36
600690.XSHG,2024-03-28,2023-12-31,261427783050.1,261427783050.1,179053959580.31,19880173635.15,19712258030.16,16732069774.75,16596615045.87,1.79,40978039605.37,21710654475.16
600690.XSHG,2024-03-28,2022-12-31,243578924958.47,243578924958.47,167263342432.05,17845247433.18,17791135761.49,14733312889.78,14712054763.24,1.58,38600298275.47,20353731584.32
600690.XSHG,2023-03-31,2022-12-31,243513563670.73,243513563670.73,167223167396.2,17843901251.52,17789721551.69,14732181618.53,14710923491.99,1.58,38597810391.1,20336507976.35
600690.XSHG,2023-03-31,2021-12-31,227105817641.69,227105817641.69,155949547009.4,15897695146.67,15937513226.9,13232259371.01,13078840517.1,1.41,36584438840.05,18835400838.96
600690.XSHG,2022-03-31,2021-12-31,227556143618.17,227556143618.17,156482657366.94,15876477983.05,15916030549.06,13217067178.51,13067038271.85,1.41,36553667004.06,18801808604.49
600703.XSHG,2025-04-26,2024-12-31,16105827496.67,16105827496.67,14188570872.57,384034430.46,357572642.14,255571845.98,252846286.5,0.05,180969481.42,1583708528.4
600703.XSHG,2025-04-26,2023-12-31,14052751956.74,14052751956.74,12625790586.87,494767767.25,474609825.7,366559956.36,366559956.36,0.07,156391685.29,1687533865.02
600703.XSHG,2024-04-27,2023-12-31,14052751956.74,14052751956.74,12596997543.3,494767767.25,474609825.7,366559956.36,366559956.36,0.07,185184728.86,1687533865.02
600703.XSHG,2024-04-27,2022-12-31,13222316118.09,13222316118.09,10864811091.72,857869938.67,854231313.71,685111367.5,685111367.5,0.15,167388497.29,1348493019.75
600703.XSHG,2023-04-28,2022-12-31,13222316118.09,13222316118.09,10864811091.72,857869938.67,854231313.71,685056858.01,685056858.01,0.15,167388497.29,1348493019.75
600703.XSHG,2023-04-28,2021-12-31,12572100926.67,12572100926.67,9778834296.36,1751523005.14,1665663984.95,1313021414.22,1313021414.22,0.29,147409428.42,1353151733.44
600703.XSHG,2022-04-26,2021-12-31,12572100926.67,12572100926.67,9778834296.36,1751523005.14,1665663984.95,1313021414.22,1313021414.22,0.29,147409428.42,1353151733.44
600729.XSHG,2025-04-19,2024-12-31,17138851234.18,17138851234.18,12594393307.48,1442580969.48,1452076570.89,1335843105.44,1314640206.21,3.0,2526808279.09,778400254.96
600729.XSHG,2025-04-19,2023-12-31,18990897550.47,18990897550.47,14112428519.15,1426718328.5,1433605141.0,1331597388.08,1308610897.95,2.99,2593624632.76,1012154358.39
600729.XSHG,2024-04-19,2023-12-31,18985139773.56,18985139773.56,14112428519.15,1434935932.31,1441770677.75,1337820106.36,1314833616.23,3.32,2610815895.43,985208206.55
600729.XSHG,2024-04-19,2022-12-31,18303686257.76,18303686257.76,13524870849.55,998243808.97,999949185.83,904617740.35,883382927.97,2.23,2821988795.07,1008559919.28
